-9.4510456,2.1743015,3.3848843
-9.2954694,2.0472887,3.4836312
-9.1361080,1.9262170,3.5825351
-8.9733614,1.8104733,3.6818432
-8.8075423,1.6994588,3.7815873
-8.6389186,1.5926715,3.8815318
-8.4677018,1.4897361,3.9812712
-8.2940233,1.3903936,4.0803576
-8.1185613,1.2948095,4.1782082
-7.9415598,1.2029550,4.2744696
-7.7626780,1.1145431,4.3690519
-7.5817300,1.0294023,4.4619165
-7.3985636,0.9473850,4.5531058
-7.2147752,0.8690692,4.6421764
-7.0300924,0.7941499,4.7292550
-6.8431896,0.7219424,4.8148803
-6.6548677,0.6526203,4.8989425
-6.4670190,0.5866724,4.9808541
-6.2770013,0.5229850,5.0616803
-6.0862729,0.4618968,5.1410524
-5.8955043,0.4034310,5.2187376
-5.7029583,0.3468922,5.2956352
-5.5108313,0.2927647,5.3708512
-5.3176630,0.2404689,5.4451333
-5.1238602,0.1899744,5.5184913
-4.9300846,0.1413050,5.5904491
-4.7353943,0.0940866,5.6619185
-4.5408286,0.0484427,5.7319714
-4.3456685,0.0040791,5.8014502
-4.1503612,-0.0390150,5.8700238
-3.9546901,-0.0809944,5.9376701
-3.7590518,-0.1218723,6.0048458
-3.5628121,-0.1618686,6.0707472
-3.3667892,-0.2008929,6.1362583
-3.1703285,-0.2391424,6.2007203
-2.9737639,-0.2766026,6.2644218
-2.7774864,-0.3132396,6.3274532
-2.5802837,-0.3493018,6.3891301
-2.3837824,-0.3844982,6.4502021
-2.1865618,-0.4190757,6.5098170
-1.9892949,-0.4528845,6.5681466
-1.7927738,-0.4857461,6.6255600
-1.5946552,-0.5179797,6.6802941
-1.3972128,-0.5491191,6.7335686
-1.1999869,-0.5791336,6.7849748
-1.0015622,-0.6080995,6.8327458
-0.8036442,-0.6356130,6.8782252
-0.6058438,-0.6615741,6.9209981
-0.4069194,-0.6859652,6.9589266
-0.2082979,-0.7084334,6.9939694
-0.0097117,-0.7288564,7.0260603
0.1895450,-0.7471582,7.0539203
0.3888280,-0.7631598,7.0792473
0.5881916,-0.7767793,7.1028035
0.7878478,-0.7879969,7.1248425
0.9874670,-0.7968320,7.0535519
1.1872085,-0.8033034,6.9736906
1.3873230,-0.8073881,6.8946314
1.5870896,-0.8090381,6.8165241
1.7868089,-0.8082638,6.7389070
1.9869776,-0.8050717,6.6615670
2.1868935,-0.7994936,6.5843948
2.3863212,-0.7915788,6.5068880
2.5863221,-0.7813129,6.4291051
2.7859386,-0.7687684,6.3508548
2.9850060,-0.7539921,6.2719195
3.1847316,-0.7369039,6.1925594
3.3835128,-0.7176476,6.1123548
3.5822409,-0.6961426,6.0315532
3.7814296,-0.6723009,5.9503433
3.9791282,-0.6463332,5.8683221
4.1773680,-0.6179299,5.7860890
4.3749535,-0.5871882,5.7034561
4.5721114,-0.5539971,5.6206156
4.7692245,-0.5181864,5.5376597
4.9652508,-0.4798347,5.4546099
5.1611519,-0.4386251,5.3715676
5.3561874,-0.3945621,5.2885663
5.5506474,-0.3474192,5.2056291
5.7441973,-0.2970994,5.1227516
5.9370048,-0.2433642,5.0399601
6.1284892,-0.1861731,4.9571906
6.3192338,-0.1251252,4.8744227
6.5084140,-0.0602443,4.7915776
6.6960866,0.0087291,4.7086044
6.8825005,0.0821659,4.6252658
7.0661071,0.1597080,4.5417324
7.2490136,0.2425611,4.4572515
7.4288349,0.3299772,4.3721437
7.6057587,0.4223136,4.2861236
7.7809239,0.5205474,4.1983436
7.9518297,0.6236236,4.1094833
8.1193248,0.7323656,4.0189072
8.2838934,0.8475715,3.9271789
8.4432519,0.9680938,3.8351299
8.5970924,1.0940442,3.7430417
8.7470962,1.2274011,3.6518607
8.8910922,1.3669391,3.5620862
9.0283081,1.5124324,3.4741005
9.1583703,1.6640001,3.3884293
9.2808392,1.8216903,3.3056605
9.3951749,1.9854199,3.2263935
9.5007451,2.1549722,3.1512583
9.5968543,2.3300584,3.0812590
9.6827463,2.5103737,3.0169640
9.7575907,2.6955796,2.9573553
9.8204915,2.8852401,2.9003819
9.8705173,3.0787680,2.8434225
9.9067352,3.2754039,2.7842836
9.9282366,3.4742203,2.7232045
9.9341515,3.6741217,2.6596936
9.9236865,3.8738389,2.5944631
9.8959856,4.0718988,2.5833321
9.8508423,4.2667206,2.5866584
9.7886647,4.4567709,2.5915385
9.7100331,4.6405747,2.5975680
9.6156729,4.8167255,2.6030573
9.5062541,4.9841805,2.6037257
9.3826788,5.1416427,2.5993119
9.2460619,5.2878008,2.6095202
