2.3760494,-0.7592915,6.4649075
2.5742404,-0.7452122,6.3911907
2.7733840,-0.7295774,6.3173767
2.9728842,-0.7123168,6.2434461
3.1710770,-0.6934736,6.1686805
3.3701978,-0.6727568,6.0934424
3.5684034,-0.6502788,6.0170954
3.7666002,-0.6258539,5.9397294
3.9649179,-0.5993596,5.8616030
4.1622464,-0.5708450,5.7817556
4.3598740,-0.5400120,5.7013431
4.5566573,-0.5069149,5.6192817
4.7532851,-0.4713109,5.5363851
4.9493150,-0.4331368,5.4524268
5.1448890,-0.3922136,5.3672355
5.3396140,-0.3484644,5.2815293
5.5340214,-0.3015893,5.1942852
5.7272647,-0.2516041,5.1066430
5.9198477,-0.1981782,5.0179171
6.1114313,-0.1411808,4.9284851
6.3012798,-0.0806177,4.8384433
6.4909008,-0.0157415,4.7473644
6.6779200,0.0528911,4.6558776
6.8640778,0.1261857,4.5635028
7.0484222,0.2040912,4.4705199
7.2291935,0.2860959,4.3770880
7.4097638,0.3740742,4.2828185
7.5870224,0.4668900,4.1881218
7.7601753,0.5643162,4.0930037
7.9311099,0.6676728,3.9973628
8.0993519,0.7770057,3.9013034
8.2632450,0.8913846,3.8049257
8.4228945,1.0108358,3.7082741
8.5784770,1.1353267,3.6114853
8.7300254,1.2646803,3.5147716
8.8769251,1.3985272,3.4183043
9.0188417,1.5373101,3.3230239
9.1558796,1.6821416,3.2301683
9.2866260,1.8331557,3.1394175
9.4096558,1.9905196,3.0502860
9.5240195,2.1544954,2.9626571
9.6286120,2.3249794,2.8763454
9.7223607,2.5017003,2.7910211
9.8039729,2.6837338,2.7055401
9.8726648,2.8711290,2.6163765
9.9272063,3.0633146,2.5424595
9.9661571,3.2592821,2.5029510
9.9884064,3.4577203,2.5019240
9.9934746,3.6572196,2.4994336
9.9811505,3.8567947,2.4955007
9.9512569,4.0545637,2.4899881
9.9037510,4.2488060,2.4827638
9.8387167,4.4377998,2.4753906
9.7563447,4.6198809,2.4730320
9.6569982,4.7935099,2.4842215
9.5416081,4.9571906,2.5135280
9.4130969,5.1087065,2.5570762
9.2722120,5.2509497,2.6068833
9.1287836,5.3829495,2.6580590
8.9794575,5.5137781,2.7054977
8.8198071,5.6368769,2.7544777
8.6523086,5.7479169,2.8095968
8.4785914,5.8465118,2.8731490
8.2996659,5.9334087,2.9456040
8.1158109,6.0097510,3.0246471
7.9276316,6.0763508,3.1067406
7.7359952,6.1338087,3.1890084
7.5416896,6.1825624,3.2696523
7.3461237,6.2228546,3.3464449
7.1488813,6.2553732,3.4206579
6.9505309,6.2804471,3.4938644
6.7518225,6.2982435,3.5666546
6.5524111,6.3089999,3.6399196
6.3527056,6.3129708,3.7140200
6.1530795,6.3104779,3.7887879
5.9537120,6.3018517,3.8641264
5.7545766,6.2873937,3.9398153
5.5558688,6.2673922,4.0152661
5.3578410,6.2421239,4.0901216
5.1605475,6.2118208,4.1640877
4.9640098,6.1766706,4.2367666
4.7683967,6.1368512,4.3070940
4.5737800,6.0925052,4.3752960
4.3803468,6.0437702,4.4411986
4.1877375,5.9904922,4.5046568
3.9970291,5.9328729,4.5643391
3.8075734,5.8708647,4.6213849
3.6189583,5.8044728,4.6766814
3.4316367,5.7339435,4.7306276
3.2468072,5.6598670,4.7851358
3.0629480,5.5818281,4.8419893
2.8801901,5.5001028,4.9014787
2.6997313,5.4155833,4.9694302
2.5202250,5.3281205,5.0439212
2.3414906,5.2381941,5.1241046
2.1642687,5.1468727,5.2146391
1.9873128,5.0542930,5.3085016
1.8103707,4.9611122,5.4054095
1.6338466,4.8683300,5.4902994
1.4566418,4.7761060,5.5608189
1.2788027,4.6850824,5.6120209
1.1003066,4.5957347,5.5361487
0.9206772,4.5083199,5.4418821
0.7399728,4.4233571,5.3555645
0.5579208,4.3411799,5.2742201
0.3745497,4.2621702,5.1954708
0.1896539,4.1865449,5.1202003
0.0032784,4.1145863,5.0460506
-0.1842238,4.0466510,4.9728095
-0.3737474,3.9826341,4.9004196
-0.5643680,3.9230464,4.8281286
-0.7560050,3.8680642,4.7559512
-0.9497105,3.8175657,4.6836696
-1.1440836,3.7720703,4.6113120
-1.3391776,3.7316620,4.5388552
-1.5363149,3.6962121,4.4664368
-1.7336998,3.6661630,4.3942578
-1.9311978,3.6415844,4.3224046
-2.1304238,3.6223885,4.2515050
-2.3299351,3.6088361,4.1805791
-2.5292991,3.6011292,4.1292921
-2.7283166,3.5994569,4.1155238
-2.9283769,3.6038963,4.1032675
-3.1280683,3.6142802,4.0929765
-3.3269936,3.6303063,4.0849916
-3.5251638,3.6516465,4.0796306
-3.7226864,3.6779990,4.0770295
-3.9197485,3.7092134,4.0771023
-4.1160470,3.7453002,4.0798016
-4.3105830,3.7863938,4.0846534
-4.5036239,3.8332234,4.0909987
-4.6955892,3.8865642,4.0983802
-4.8874800,3.9480177,4.1064328
-5.0726380,4.0165508,4.1147432
-5.2566045,4.0942178,4.1224323
-5.4392527,4.1806971,4.1296611
-5.6148866,4.2724582,4.1333189
-5.7896458,4.3720850,4.1345136
-5.9592928,4.4767077,4.1269205
-6.1264897,4.5871306,4.0885795
-6.2900401,4.7018585,4.0058189
-6.4510125,4.8208693,3.8875778
-6.6091977,4.9422681,3.7454047
-6.7673802,5.0654916,3.6123834
-6.9249495,5.1865183,3.4820490
-7.0871247,5.3056525,3.3615331
-7.2515508,5.4189273,3.2426160
-7.4200931,5.5258186,3.1268877
-7.5953428,5.6258553,3.0121900
-7.7731086,5.7148957,2.8978516
-7.9552853,5.7921482,2.7833651
-8.1460795,5.8558242,2.6660807
-8.3382701,5.9013072,2.5464115
-8.5364259,5.9327644,2.4272602
-8.7342344,5.9509884,2.3080771
-8.9330502,5.9590529,2.1874894
-9.1315527,5.9568289,2.0542720
-9.3300447,5.9380163,1.8983622
-9.5249507,5.8930407,1.8124633
-9.7081884,5.8170877,1.8601342
-9.8761383,5.7088143,1.8951985
-10.0230546,5.5724497,1.9202146
-10.1449874,5.4164164,1.9295792
-10.2433332,5.2428114,1.9693552
-10.3178958,5.0566783,2.0375148
-10.3702727,4.8638000,2.1386962
-10.4036154,4.6673684,2.2204330
-10.4196232,4.4677651,2.2929879
-10.4189059,4.2680185,2.3548694
-10.4023014,4.0688776,2.4153882
-10.3705671,3.8715196,2.4767480
-10.3244699,3.6771037,2.5426922
-10.2645709,3.4858847,2.6137318
-10.1921908,3.3002547,2.6883291
-10.1072883,3.1189758,2.7684033
-10.0103494,2.9430041,2.8525050
-9.9031867,2.7752504,2.9396833
-9.7862698,2.6150661,3.0295904
-9.6600071,2.4608352,3.1204327
-9.5257022,2.3126964,3.2097469
-9.3851625,2.1710917,3.2967353
-9.2391470,2.0353945,3.3812075
-9.0882715,1.9051864,3.4638616
-8.9330154,1.7802094,3.5462767
-8.7737466,1.6602936,3.6297614
-8.6107444,1.5452856,3.7148667
-8.4442246,1.4350131,3.8015271
-8.2743705,1.3292871,3.8893536
-8.1017774,1.2281550,3.9778846
-7.9276643,1.1319498,4.0665143
-7.7508513,1.0396755,4.1548308
-7.5714554,0.9511314,4.2426897
-7.3899921,0.8663098,4.3299406
-7.2081353,0.7856766,4.4160928
-7.0240584,0.7081382,4.5014885
-6.8380406,0.6336055,4.5861650
-6.6519863,0.5625902,4.6695091
-6.4643392,0.4942573,4.7520407
-6.2752186,0.4284668,4.8338865
-6.0861423,0.3655407,4.9143546
-5.8957917,0.3048433,4.9941492
-5.7046052,0.2463510,5.0732379
-5.5131835,0.1900756,5.1511288
-5.3209073,0.1356715,5.2285072
-5.1282418,0.0831209,5.3050997
-4.9350501,0.0322402,5.3808730
-4.7415673,-0.0170642,5.4562184
-4.5476553,-0.0649605,5.5307682
-4.3534509,-0.1114864,5.6047095
-4.1591079,-0.1566506,5.6782095
-3.9641981,-0.2005811,5.7505499
-3.7691453,-0.2432105,5.8222787
-3.5738885,-0.2845775,5.8932764
-3.3781909,-0.3247457,5.9629242
-3.1823832,-0.3636537,6.0318338
-2.9863292,-0.4013296,6.0996194
-2.7899177,-0.4377849,6.1658505
-2.5934332,-0.4729493,6.2310902
-2.3966427,-0.5068381,6.2945741
-2.1995550,-0.5394098,6.3560052
-2.0024358,-0.5705705,6.4159406
-1.8049305,-0.6003125,6.4729255
-1.6071797,-0.6285332,6.5268895
-1.4094260,-0.6551074,6.5784823
-1.2112236,-0.6799900,6.6254271
-1.0128131,-0.7030337,6.6682756
-0.8144079,-0.7241002,6.7078869
-0.6155767,-0.7431208,6.7420160
-0.4165588,-0.7599638,6.7718778
-0.2175455,-0.7745264,6.7986168
-0.0182404,-0.7867595,6.8211025
0.1812164,-0.7966027,6.8401041
0.3806657,-0.8040251,6.8567144
0.5802516,-0.8090358,6.8703601
0.7798633,-0.8116641,6.8828540
0.9794743,-0.8119579,6.8962276
1.1791985,-0.8100270,6.9113495
1.3786509,-0.8060604,6.8403704
1.5781569,-0.8002060,6.7637225
1.7779654,-0.7925414,6.6878228
1.9770395,-0.7831501,6.6131996
2.1761897,-0.7720423,6.5765690
2.3760494,-0.7592915,6.4649075
